day_id,dpt_cty_cd,arrv_cty_cd,dpt_airpt_cd,arrv_airpt_cd,carr_cd,flt_nbr,cls_cd,sub_cls_cd,flt_rte_cd,flt_seg_dpt_hh,flt_seg_dpt_mm,flt_seg_arrv_dt,flt_seg_arrv_hh,flt_seg_arrv_mm,flt_seg_seq_nbr,aircrft_typ,flt_seg_dstnc,leg_qty,cls_cpc_qty,pax_qty,fc_pax_qty,grp_pax_qty,ffp_pax_qty,net_amt,y_fr_amt
2012/8/5,AFA,CFC,CED,GAD,FB,1849,Y,O,CED-EGG-GAD,10,0,2012/8/5,17,5,13,320,3517,2,0,0,0,0,0,,3050
2012/6/13,GFG,GAD,ACD,CCG,EG,1848,Y,S,ACD-CCG,21,0,2012/6/13,23,40,12,320,1845,1,0,0,0,0,0,516.77,1830
2012/5/27,CBF,AEC,GEA,FAC,FB,1019,Y,X,GEA-FAC,9,5,2012/5/27,11,0,12,319,1273,1,0,0,0,0,0,,1500
2012/6/23,CDE,AEB,FFE,CGC,AF,1622,Y,E,FFE-CGC,6,50,2012/6/23,8,35,12,E90,1067,1,0,0,0,0,0,453.48,1100
2012/9/7,AGD,ADB,GDF,AEF,CF,1759,Y,J,GDF-AEF,11,40,2012/9/7,14,40,12,320,1652,1,0,2,0,0,2,1088.4,1830
2012/10/6,DCF,DAD,GEG,DGD,AC,1396,Y,N,CCG-GEG-DGD,10,25,2012/10/6,14,45,23,738,3217,2,0,24,0,0,0,1496.07,9378.64
2012/9/13,GFG,BFB,ACD,EEA,CG,1364,Y,S,ACD-EEA,9,50,2012/9/13,10,30,12,733,288,1,0,0,0,0,0,,760
2012/5/18,AEF,GFG,AFF,ACD,BB,1668,Y,O,ECE-AFF-ACD,22,5,2012/5/19,0,5,23,319,1110,2,0,0,0,0,0,,950
2012/7/20,FCE,CDE,ABA,CCE,BE,1457,Y,M,ABA-CCE,19,5,2012/7/20,20,55,12,738,942,1,0,0,0,0,0,759.34,1080
2012/5/28,ADB,CGF,AEF,BFE,ED,1724,Y,N,AEF-CCC-BFE,18,20,2012/5/28,23,10,13,320,1923,2,0,0,0,0,0,796.08,1890
2012/9/1,ACG,BCE,CBG,CCC,ED,1999,Y,Y,CBG-FBB-CCC,8,0,2012/9/1,11,30,13,738,1328,2,132,14,0,0,5,1837.04,1800
2012/9/6,AFG,GDF,FBD,BEF,AF,1580,Y,K,AEA-FBD-BEF,11,20,2012/9/6,12,55,23,E90,892,2,0,2,0,0,0,852.45,1040
2012/8/14,DFG,EAC,BDD,ADG,AF,1701,Y,E,BDD-ADG,14,35,2012/8/14,15,35,12,ERJ,491,1,0,8,0,0,5,401.47,1000
2012/5/24,CAG,AFG,AEA,FBD,AF,1580,Y,G,AEA-FBD-BEF,8,55,2012/5/24,10,30,12,E90,860,2,0,0,0,0,0,,930
2012/7/18,FED,BAA,CDG,AAC,CG,1031,Y,T,CDG-AAC,8,10,2012/7/18,10,30,12,320,1218,1,0,26,0,26,0,813.48,1985.37
2012/10/20,CFC,EBF,GAD,DBF,AF,1669,Y,X,GAD-DBF,18,45,2012/10/20,19,30,12,E90,279,1,0,20,0,0,6,482.4,1000
2012/7/4,DEF,GCC,ECE,FEC,DF,1241,Y,B,ECE-FEC,8,0,2012/7/4,10,0,12,738,1091,1,0,0,0,0,0,1075.3,1190
2012/5/12,AEC,FAC,FAC,DAE,FB,1602,Y,T,FAC-DAE,13,55,2012/5/12,15,45,12,319,1018,1,0,0,0,0,0,1232.68,1350
2012/5/11,DEF,ADB,ECE,AEF,ED,1501,Y,L,DEA-ECE-AEF,10,10,2012/5/11,12,20,23,321,1114,2,0,1,0,0,0,693.05,1160
2012/5/22,CEG,CBD,ABF,GGG,CG,1737,Y,G,ABF-DEA-GGG,8,10,2012/5/22,12,55,13,320,,2,0,0,0,0,0,604.98,2200
2012/5/5,BCE,CDE,CCC,FFE,DF,1598,Y,Y,CCC-FFE,8,5,2012/5/5,9,45,12,738,944,1,155,15,0,0,1,1026.15,1050
2012/7/19,BFA,AFF,FBF,ADD,CG,1109,Y,G,FBF-ADD,7,50,2012/7/19,9,20,12,EMB,882,1,0,0,0,0,0,,810
2012/7/26,BAE,CDE,BBD,FFE,ED,1617,Y,E,BBD-FFE,12,5,2012/7/26,15,0,12,738,2042,1,0,0,0,0,0,927.51,1940
2012/5/10,FED,AEC,CDG,FAC,CG,1633,Y,E,CDG-FAC,7,50,2012/5/10,10,30,12,320,1582,1,0,0,0,0,0,1308.73,1560
2012/5/17,AFA,GAD,CED,CCG,AC,1821,Y,V,CED-CCG,20,50,2012/5/17,23,30,12,738,1742,1,0,5,0,0,0,834.52,1750
2012/6/21,DEF,CDE,ECE,FFE,CG,1127,Y,X,ECE-FFE,16,55,2012/6/21,19,20,12,321,1233,1,0,19,0,0,6,484.25,1180
2012/10/19,ADE,BCE,CFB,CCC,CG,1143,Y,G,CFB-CCC,7,35,2012/10/19,8,50,12,320,677,1,0,0,0,0,0,,650
2012/7/1,AFB,FGF,ABG,BFF,AF,1421,Y,I,FBB-ABG-BFF,14,20,2012/7/1,15,25,23,ERJ,585,2,0,0,0,0,0,,730
2012/10/1,EAE,ADB,ABB,AEF,ED,1036,Y,R,ABB-AEF,8,50,2012/10/1,9,55,12,320,469,1,0,0,0,0,0,248.87,690
2012/7/11,CAG,ADB,AEA,AEF,AC,1024,Y,K,AEA-AEF,18,45,2012/7/11,21,40,12,738,1873,1,0,14,0,0,1,1414.58,1850
2012/6/16,EGF,GCC,GCD,FEC,ED,1981,Y,B,GCD-FEC,14,30,2012/6/16,15,25,12,73G,397,1,0,4,0,0,1,271.11,1070
2012/6/19,CFC,CDE,GAD,FFE,ED,1103,Y,U,GAD-FFE,14,45,2012/6/19,18,30,12,77A,2440,1,0,0,0,0,0,1004,2410
2012/6/2,DFG,ACF,BDD,BCD,AF,1365,Y,W,BDD-FDD-BCD,8,0,2012/6/2,12,20,13,ERJ,1291,2,0,0,0,0,0,,1430
2012/9/8,DCF,EAE,GEG,ABB,AC,1626,Y,L,GEG-ABB,8,10,2012/9/8,10,0,12,738,1164,1,0,0,0,0,0,925.47,1230
2012/10/3,GCC,EAE,FEC,ABB,ED,1787,Y,S,FEC-ABB,9,5,2012/10/3,10,10,12,733,494,1,0,0,0,0,0,452.15,700
2012/8/13,GDF,DFG,BEF,BDD,AC,1337,Y,O,BEF-DFB-BDD,9,50,2012/8/13,14,20,13,738,1915,2,0,0,0,0,0,752.3,1880
2012/9/15,DBF,ADB,DFB,AEF,CF,1152,Y,J,DFB-AEF,17,35,2012/9/15,20,35,12,320,1625,1,0,3,0,0,1,1067.41,1700
2012/6/25,GCC,ACF,FEC,BCD,ED,1725,Y,R,FEC-BCD,8,15,2012/6/25,12,20,12,320,2744,1,0,0,0,0,0,,2540
2012/9/5,BFA,DFG,FBF,BDD,FG,1106,Y,U,ABB-FBF-BDD,19,10,2012/9/5,21,10,23,319,1150,2,0,23,0,0,0,540.47,1210
2012/7/5,GCC,BBE,FEC,EGG,EG,1503,Y,X,FEC-EGG,10,55,2012/7/5,12,50,12,738,976,1,0,1,0,0,1,,1180
2012/8/5,AFA,CFC,CED,GAD,FB,1849,Y,R,CED-EGG-GAD,10,0,2012/8/5,17,5,13,320,3517,2,0,0,0,0,0,,3050
2012/6/13,GFG,GAD,ACD,CCG,EG,1848,Y,L,ACD-CCG,21,0,2012/6/13,23,40,12,320,1845,1,0,2,0,0,0,1207.74,1830
2012/5/27,CBF,AEC,GEA,FAC,FB,1019,Y,R,GEA-FAC,9,5,2012/5/27,11,0,12,319,1273,1,0,0,0,0,0,,1500
2012/6/23,CDE,AEB,FFE,CGC,AF,1622,Y,I,FFE-CGC,6,50,2012/6/23,8,35,12,E90,1067,1,0,0,0,0,0,,1100
2012/9/7,AGD,ADB,GDF,AEF,CF,1759,Y,N,GDF-AEF,11,40,2012/9/7,14,40,12,320,1652,1,0,0,0,0,0,464.54,1830
2012/10/6,DCF,DAD,GEG,DGD,AC,1396,Y,R,CCG-GEG-DGD,10,25,2012/10/6,14,45,23,738,3217,2,0,13,0,0,0,1440.77,9378.64
2012/9/13,GFG,BFB,ACD,EEA,CG,1364,Y,E,ACD-EEA,9,50,2012/9/13,10,30,12,733,288,1,0,0,0,0,0,,760
2012/5/18,AEF,GFG,AFF,ACD,BB,1668,Y,U,ECE-AFF-ACD,22,5,2012/5/19,0,5,23,319,1110,2,0,8,0,0,1,431.04,950
2012/7/20,FCE,CDE,ABA,CCE,BE,1457,Y,H,ABA-CCE,19,5,2012/7/20,20,55,12,738,942,1,0,22,0,0,9,873.88,1080
2012/5/28,ADB,CGF,AEF,BFE,ED,1724,Y,E,AEF-CCC-BFE,18,20,2012/5/28,23,10,13,320,1923,2,0,8,0,0,0,836.6,1890
2012/9/1,ACG,BCE,CBG,CCC,ED,1999,Y,V,CBG-FBB-CCC,8,0,2012/9/1,11,30,13,738,1328,2,0,2,0,0,1,829.22,1800
2012/9/6,AFG,GDF,FBD,BEF,AF,1580,Y,U,AEA-FBD-BEF,11,20,2012/9/6,12,55,23,E90,892,2,0,0,0,0,0,,1040
2012/8/14,DFG,EAC,BDD,ADG,AF,1701,Y,I,BDD-ADG,14,35,2012/8/14,15,35,12,ERJ,491,1,0,0,0,0,0,,1000
2012/5/24,CAG,AFG,AEA,FBD,AF,1580,Y,K,AEA-FBD-BEF,8,55,2012/5/24,10,30,12,E90,860,2,0,10,0,0,4,738.47,930
2012/7/18,FED,BAA,CDG,AAC,CG,1031,Y,L,CDG-AAC,8,10,2012/7/18,10,30,12,320,1218,1,0,1,0,0,1,1256.22,1985.37
2012/10/20,CFC,EBF,GAD,DBF,AF,1669,Y,Q,GAD-DBF,18,45,2012/10/20,19,30,12,E90,279,1,0,10,0,0,1,576.76,1000
2012/7/4,DEF,GCC,ECE,FEC,DF,1241,Y,L,ECE-FEC,8,0,2012/7/4,10,0,12,738,1091,1,0,51,0,0,20,892.2,1190
2012/5/12,AEC,FAC,FAC,DAE,FB,1602,Y,E,FAC-DAE,13,55,2012/5/12,15,45,12,319,1018,1,0,0,0,0,0,677.56,1350
2012/5/11,DEF,ADB,ECE,AEF,ED,1501,Y,M,DEA-ECE-AEF,10,10,2012/5/11,12,20,23,321,1114,2,0,11,0,0,1,873.14,1160
2012/5/22,CEG,CBD,ABF,GGG,CG,1737,Y,B,ABF-DEA-GGG,8,10,2012/5/22,12,55,13,320,,2,0,0,0,0,0,,2200
2012/5/5,BCE,CDE,CCC,FFE,DF,1598,Y,G,CCC-FFE,8,5,2012/5/5,9,45,12,738,944,1,0,0,0,0,0,712.22,1050
2012/7/19,BFA,AFF,FBF,ADD,CG,1109,Y,H,FBF-ADD,7,50,2012/7/19,9,20,12,EMB,882,1,0,10,0,0,6,645.11,810
2012/7/26,BAE,CDE,BBD,FFE,ED,1617,Y,S,BBD-FFE,12,5,2012/7/26,15,0,12,738,2042,1,0,1,0,0,0,1269.1,1940
2012/5/10,FED,AEC,CDG,FAC,CG,1633,Y,B,CDG-FAC,7,50,2012/5/10,10,30,12,320,1582,1,0,9,0,0,1,1311.39,1560
2012/5/17,AFA,GAD,CED,CCG,AC,1821,Y,Z,CED-CCG,20,50,2012/5/17,23,30,12,738,1742,1,0,0,0,0,0,,1750
2012/6/21,DEF,CDE,ECE,FFE,CG,1127,Y,R,ECE-FFE,16,55,2012/6/21,19,20,12,321,1233,1,0,14,0,0,9,673.02,1180
2012/10/19,ADE,BCE,CFB,CCC,CG,1143,Y,L,CFB-CCC,7,35,2012/10/19,8,50,12,320,677,1,0,0,0,0,0,,650
2012/7/1,AFB,FGF,ABG,BFF,AF,1421,Y,Y,FBB-ABG-BFF,14,20,2012/7/1,15,25,23,ERJ,585,2,50,1,0,0,0,735.38,730
2012/10/1,EAE,ADB,ABB,AEF,ED,1036,Y,E,ABB-AEF,8,50,2012/10/1,9,55,12,320,469,1,0,0,0,0,0,359.09,690
2012/7/11,CAG,ADB,AEA,AEF,AC,1024,Y,X,AEA-AEF,18,45,2012/7/11,21,40,12,738,1873,1,0,0,0,0,0,,1850
2012/6/16,EGF,GCC,GCD,FEC,ED,1981,Y,O,GCD-FEC,14,30,2012/6/16,15,25,12,73G,397,1,0,0,0,0,0,,1070
2012/6/19,CFC,CDE,GAD,FFE,ED,1103,Y,O,GAD-FFE,14,45,2012/6/19,18,30,12,77A,2440,1,0,4,0,0,3,,2410
2012/6/2,DFG,ACF,BDD,BCD,AF,1365,Y,N,BDD-FDD-BCD,8,0,2012/6/2,12,20,13,ERJ,1291,2,0,0,0,0,0,,1430
2012/9/8,DCF,EAE,GEG,ABB,AC,1626,Y,R,GEG-ABB,8,10,2012/9/8,10,0,12,738,1164,1,0,23,0,0,0,483.08,1230
2012/10/3,GCC,EAE,FEC,ABB,ED,1787,Y,G,FEC-ABB,9,5,2012/10/3,10,10,12,733,494,1,0,0,0,0,0,496.79,700
2012/8/13,GDF,DFG,BEF,BDD,AC,1337,Y,R,BEF-DFB-BDD,9,50,2012/8/13,14,20,13,738,1915,2,0,0,0,0,0,,1880
2012/9/15,DBF,ADB,DFB,AEF,CF,1152,Y,X,DFB-AEF,17,35,2012/9/15,20,35,12,320,1625,1,0,1,0,0,1,,1700
2012/6/25,GCC,ACF,FEC,BCD,ED,1725,Y,G,FEC-BCD,8,15,2012/6/25,12,20,12,320,2744,1,0,14,0,0,6,1826.61,2540
2012/9/5,BFA,DFG,FBF,BDD,FG,1106,Y,E,ABB-FBF-BDD,19,10,2012/9/5,21,10,23,319,1150,2,0,53,0,0,9,495.84,1210
2012/7/5,CDE,ACF,FFE,BCD,EG,1547,F,A,FFE-BCD,16,35,2012/7/5,18,35,12,321,1009,1,0,0,0,0,0,2443.3,960
2012/8/5,AFA,CFC,CED,GAD,FB,1849,Y,M,CED-EGG-GAD,10,0,2012/8/5,17,5,13,320,3517,2,0,0,0,0,0,2303.51,3050
2012/8/15,AEC,EEF,FAC,CFA,AC,1028,Y,E,FAC-FBF-CFA,20,25,2012/8/15,23,55,13,738,1581,2,0,0,0,0,0,,1650
2012/5/27,CBF,AEC,GEA,FAC,FB,1019,Y,Q,GEA-FAC,9,5,2012/5/27,11,0,12,319,1273,1,0,0,0,0,0,,1500
2012/6/23,CDE,AEB,FFE,CGC,AF,1622,Y,G,FFE-CGC,6,50,2012/6/23,8,35,12,E90,1067,1,0,0,0,0,0,,1100
2012/9/7,AGD,ADB,GDF,AEF,CF,1759,Y,X,GDF-AEF,11,40,2012/9/7,14,40,12,320,1652,1,0,3,0,0,2,,1830
2012/10/6,DCF,DAD,GEG,DGD,AC,1396,Y,X,CCG-GEG-DGD,10,25,2012/10/6,14,45,23,738,3217,2,0,0,0,0,0,,9378.64
2012/9/13,GFG,BFB,ACD,EEA,CG,1364,Y,U,ACD-EEA,9,50,2012/9/13,10,30,12,733,288,1,0,0,0,0,0,,760
2012/5/18,AEF,GFG,AFF,ACD,BB,1668,Y,Y,ECE-AFF-ACD,22,5,2012/5/19,0,5,23,319,1110,2,137,0,0,0,0,910.43,950
2012/7/20,FCE,CDE,ABA,CCE,BE,1457,Y,B,ABA-CCE,19,5,2012/7/20,20,55,12,738,942,1,0,0,0,0,0,999.34,1080
2012/5/28,ADB,CGF,AEF,BFE,ED,1724,Y,L,AEF-CCC-BFE,18,20,2012/5/28,23,10,13,320,1923,2,0,0,0,0,0,1115.38,1890
2012/9/1,ACG,BCE,CBG,CCC,ED,1999,Y,O,CBG-FBB-CCC,8,0,2012/9/1,11,30,13,738,1328,2,0,0,0,0,0,,1800
2012/9/6,AFG,GDF,FBD,BEF,AF,1580,Y,M,AEA-FBD-BEF,11,20,2012/9/6,12,55,23,E90,892,2,0,8,0,0,1,745.1,1040
2012/8/14,DFG,EAC,BDD,ADG,AF,1701,Y,R,BDD-ADG,14,35,2012/8/14,15,35,12,ERJ,491,1,0,0,0,0,0,,1000
2012/5/24,CAG,AFG,AEA,FBD,AF,1580,Y,R,AEA-FBD-BEF,8,55,2012/5/24,10,30,12,E90,860,2,0,0,0,0,0,,930
2012/7/18,FED,BAA,CDG,AAC,CG,1031,Y,G,CDG-AAC,8,10,2012/7/18,10,30,12,320,1218,1,0,0,0,0,0,,1985.37
2012/10/20,CFC,EBF,GAD,DBF,AF,1669,Y,N,GAD-DBF,18,45,2012/10/20,19,30,12,E90,279,1,0,0,0,0,0,,1000
2012/7/4,DEF,GCC,ECE,FEC,DF,1241,Y,M,ECE-FEC,8,0,2012/7/4,10,0,12,738,1091,1,0,0,0,0,0,819.22,1190
2012/5/12,AEC,FAC,FAC,DAE,FB,1602,Y,M,FAC-DAE,13,55,2012/5/12,15,45,12,319,1018,1,0,3,0,0,0,1034.4,1350
2012/5/11,DEF,ADB,ECE,AEF,ED,1501,Y,H,DEA-ECE-AEF,10,10,2012/5/11,12,20,23,321,1114,2,0,53,0,0,16,924.71,1160
2012/5/22,CEG,CBD,ABF,GGG,CG,1737,Y,L,ABF-DEA-GGG,8,10,2012/5/22,12,55,13,320,,2,0,0,0,0,0,,2200
2012/5/5,BCE,CDE,CCC,FFE,DF,1598,Y,K,CCC-FFE,8,5,2012/5/5,9,45,12,738,944,1,0,1,0,0,1,858.91,1050
2012/7/19,BFA,AFF,FBF,ADD,CG,1109,Y,N,FBF-ADD,7,50,2012/7/19,9,20,12,EMB,882,1,0,0,0,0,0,,810
2012/7/26,BAE,CDE,BBD,FFE,ED,1617,Y,G,BBD-FFE,12,5,2012/7/26,15,0,12,738,2042,1,0,0,0,0,0,1351.17,1940
2012/5/10,FED,AEC,CDG,FAC,CG,1633,Y,T,CDG-FAC,7,50,2012/5/10,10,30,12,320,1582,1,0,0,0,0,0,,1560
2012/5/17,AFA,GAD,CED,CCG,AC,1821,Y,O,CED-CCG,20,50,2012/5/17,23,30,12,738,1742,1,0,0,0,0,0,,1750
2012/6/21,DEF,CDE,ECE,FFE,CG,1127,Y,W,ECE-FFE,16,55,2012/6/21,19,20,12,321,1233,1,0,0,0,0,0,472.16,1180
2012/10/19,ADE,BCE,CFB,CCC,CG,1143,Y,I,CFB-CCC,7,35,2012/10/19,8,50,12,320,677,1,0,0,0,0,0,,650
2012/7/1,AFB,FGF,ABG,BFF,AF,1421,Y,K,FBB-ABG-BFF,14,20,2012/7/1,15,25,23,ERJ,585,2,0,2,0,0,0,584.47,730
2012/10/1,EAE,ADB,ABB,AEF,ED,1036,Y,G,ABB-AEF,8,50,2012/10/1,9,55,12,320,469,1,0,0,0,0,0,494.3,690
2012/7/11,CAG,ADB,AEA,AEF,AC,1024,Y,T,AEA-AEF,18,45,2012/7/11,21,40,12,738,1873,1,0,0,0,0,0,1042.36,1850
2012/6/16,EGF,GCC,GCD,FEC,ED,1981,Y,H,GCD-FEC,14,30,2012/6/16,15,25,12,73G,397,1,0,7,0,0,6,879.19,1070
2012/6/19,CFC,CDE,GAD,FFE,ED,1103,Y,G,GAD-FFE,14,45,2012/6/19,18,30,12,77A,2440,1,0,3,0,0,3,1505.34,2410
2012/6/2,DFG,ACF,BDD,BCD,AF,1365,Y,H,BDD-FDD-BCD,8,0,2012/6/2,12,20,13,ERJ,1291,2,0,0,0,0,0,,1430
2012/9/8,DCF,EAE,GEG,ABB,AC,1626,Y,S,GEG-ABB,8,10,2012/9/8,10,0,12,738,1164,1,0,0,0,0,0,,1230
2012/10/3,GCC,EAE,FEC,ABB,ED,1787,Y,L,FEC-ABB,9,5,2012/10/3,10,10,12,733,494,1,0,0,0,0,0,421.6,700
2012/8/13,GDF,DFG,BEF,BDD,AC,1337,Y,U,BEF-DFB-BDD,9,50,2012/8/13,14,20,13,738,1915,2,0,0,0,0,0,,1880
2012/9/15,DBF,ADB,DFB,AEF,CF,1152,Y,G,DFB-AEF,17,35,2012/9/15,20,35,12,320,1625,1,0,45,0,0,16,797.66,1700
2012/6/25,GCC,ACF,FEC,BCD,ED,1725,Y,Q,FEC-BCD,8,15,2012/6/25,12,20,12,320,2744,1,0,2,0,0,0,1407.13,2540
2012/9/5,BFA,DFG,FBF,BDD,FG,1106,Y,O,ABB-FBF-BDD,19,10,2012/9/5,21,10,23,319,1150,2,0,0,0,0,0,,1210
2012/7/5,CDE,ACF,FFE,BCD,EG,1547,F,O,FFE-BCD,16,35,2012/7/5,18,35,12,321,1009,1,0,2,2,0,2,,960
2012/8/5,AFA,CFC,CED,GAD,FB,1849,Y,N,CED-EGG-GAD,10,0,2012/8/5,17,5,13,320,3517,2,0,0,0,0,0,,3050
2012/8/15,AEC,EEF,FAC,CFA,AC,1028,Y,G,FAC-FBF-CFA,20,25,2012/8/15,23,55,13,738,1581,2,0,0,0,0,0,,1650
2012/5/27,CBF,AEC,GEA,FAC,FB,1019,Y,Z,GEA-FAC,9,5,2012/5/27,11,0,12,319,1273,1,0,0,0,0,0,393.76,1500
2012/6/23,CDE,AEB,FFE,CGC,AF,1622,Y,V,FFE-CGC,6,50,2012/6/23,8,35,12,E90,1067,1,0,0,0,0,0,,1100
2012/9/7,AGD,ADB,GDF,AEF,CF,1759,Y,S,GDF-AEF,11,40,2012/9/7,14,40,12,320,1652,1,0,1,0,0,0,615.12,1830
2012/10/6,DCF,DAD,GEG,DGD,AC,1396,Y,O,CCG-GEG-DGD,10,25,2012/10/6,14,45,23,738,3217,2,0,0,0,0,0,573.51,9378.64
2012/9/13,GFG,BFB,ACD,EEA,CG,1364,Y,Y,ACD-EEA,9,50,2012/9/13,10,30,12,733,288,1,118,4,0,0,1,776.69,760
2012/5/18,AEF,GFG,AFF,ACD,BB,1668,Y,M,ECE-AFF-ACD,22,5,2012/5/19,0,5,23,319,1110,2,0,10,0,0,1,643.9,950
2012/7/20,FCE,CDE,ABA,CCE,BE,1457,Y,W,ABA-CCE,19,5,2012/7/20,20,55,12,738,942,1,0,20,0,20,2,443.81,1080
2012/5/28,ADB,CGF,AEF,BFE,ED,1724,Y,T,AEF-CCC-BFE,18,20,2012/5/28,23,10,13,320,1923,2,0,3,0,0,0,1716.56,1890
2012/9/1,ACG,BCE,CBG,CCC,ED,1999,Y,K,CBG-FBB-CCC,8,0,2012/9/1,11,30,13,738,1328,2,0,0,0,0,0,,1800
2012/9/6,AFG,GDF,FBD,BEF,AF,1580,Y,W,AEA-FBD-BEF,11,20,2012/9/6,12,55,23,E90,892,2,0,0,0,0,0,,1040
2012/8/14,DFG,EAC,BDD,ADG,AF,1701,Y,W,BDD-ADG,14,35,2012/8/14,15,35,12,ERJ,491,1,0,0,0,0,0,,1000
2012/5/24,CAG,AFG,AEA,FBD,AF,1580,Y,T,AEA-FBD-BEF,8,55,2012/5/24,10,30,12,E90,860,2,0,0,0,0,0,,930
2012/7/18,FED,BAA,CDG,AAC,CG,1031,Y,X,CDG-AAC,8,10,2012/7/18,10,30,12,320,1218,1,0,4,0,0,0,818.25,1985.37
2012/10/20,CFC,EBF,GAD,DBF,AF,1669,Y,K,GAD-DBF,18,45,2012/10/20,19,30,12,E90,279,1,0,0,0,0,0,760.66,1000
2012/7/4,DEF,GCC,ECE,FEC,DF,1241,Y,K,ECE-FEC,8,0,2012/7/4,10,0,12,738,1091,1,0,21,0,0,6,936.77,1190
2012/5/12,AEC,FAC,FAC,DAE,FB,1602,Y,V,FAC-DAE,13,55,2012/5/12,15,45,12,319,1018,1,0,0,0,0,0,,1350
2012/5/11,DEF,ADB,ECE,AEF,ED,1501,Y,B,DEA-ECE-AEF,10,10,2012/5/11,12,20,23,321,1114,2,0,0,0,0,0,1044.86,1160
2012/5/22,CEG,CBD,ABF,GGG,CG,1737,Y,V,ABF-DEA-GGG,8,10,2012/5/22,12,55,13,320,,2,0,0,0,0,0,,2200
2012/5/5,BCE,CDE,CCC,FFE,DF,1598,Y,E,CCC-FFE,8,5,2012/5/5,9,45,12,738,944,1,0,49,0,0,9,421.77,1050
2012/7/19,BFA,AFF,FBF,ADD,CG,1109,Y,R,FBF-ADD,7,50,2012/7/19,9,20,12,EMB,882,1,0,5,0,0,2,469.33,810
2012/7/26,BAE,CDE,BBD,FFE,ED,1617,Y,Y,BBD-FFE,12,5,2012/7/26,15,0,12,738,2042,1,132,33,0,0,8,1862.74,1940
2012/5/10,FED,AEC,CDG,FAC,CG,1633,Y,L,CDG-FAC,7,50,2012/5/10,10,30,12,320,1582,1,0,1,0,0,1,1165.16,1560
2012/5/17,AFA,GAD,CED,CCG,AC,1821,Y,Q,CED-CCG,20,50,2012/5/17,23,30,12,738,1742,1,0,0,0,0,0,942.94,1750
2012/6/21,DEF,CDE,ECE,FFE,CG,1127,Y,L,ECE-FFE,16,55,2012/6/21,19,20,12,321,1233,1,0,0,0,0,0,807.99,1180
2012/10/19,ADE,BCE,CFB,CCC,CG,1143,Y,B,CFB-CCC,7,35,2012/10/19,8,50,12,320,677,1,0,0,0,0,0,,650
2012/7/1,AFB,FGF,ABG,BFF,AF,1421,Y,U,FBB-ABG-BFF,14,20,2012/7/1,15,25,23,ERJ,585,2,0,0,0,0,0,,730
2012/10/1,EAE,ADB,ABB,AEF,ED,1036,Y,U,ABB-AEF,8,50,2012/10/1,9,55,12,320,469,1,0,0,0,0,0,,690
2012/7/11,CAG,ADB,AEA,AEF,AC,1024,Y,Q,AEA-AEF,18,45,2012/7/11,21,40,12,738,1873,1,0,0,0,0,0,1098.21,1850
2012/6/16,EGF,GCC,GCD,FEC,ED,1981,Y,E,GCD-FEC,14,30,2012/6/16,15,25,12,73G,397,1,0,0,0,0,0,547.69,1070
2012/6/19,CFC,CDE,GAD,FFE,ED,1103,Y,K,GAD-FFE,14,45,2012/6/19,18,30,12,77A,2440,1,0,0,0,0,0,2066.16,2410
2012/6/2,DFG,ACF,BDD,BCD,AF,1365,Y,E,BDD-FDD-BCD,8,0,2012/6/2,12,20,13,ERJ,1291,2,0,0,0,0,0,,1430
2012/9/8,DCF,EAE,GEG,ABB,AC,1626,Y,B,GEG-ABB,8,10,2012/9/8,10,0,12,738,1164,1,0,0,0,0,0,1134.54,1230
2012/10/3,GCC,EAE,FEC,ABB,ED,1787,Y,R,FEC-ABB,9,5,2012/10/3,10,10,12,733,494,1,0,0,0,0,0,232.67,700
2012/8/13,GDF,DFG,BEF,BDD,AC,1337,Y,V,BEF-DFB-BDD,9,50,2012/8/13,14,20,13,738,1915,2,0,0,0,0,0,871.24,1880
2012/9/15,DBF,ADB,DFB,AEF,CF,1152,Y,L,DFB-AEF,17,35,2012/9/15,20,35,12,320,1625,1,0,0,0,0,0,1119.58,1700
2012/6/25,GCC,ACF,FEC,BCD,ED,1725,Y,B,FEC-BCD,8,15,2012/6/25,12,20,12,320,2744,1,0,0,0,0,0,960.47,2540
2012/9/5,BFA,DFG,FBF,BDD,FG,1106,Y,G,ABB-FBF-BDD,19,10,2012/9/5,21,10,23,319,1150,2,0,14,0,14,0,613.95,1210
2012/7/5,CDE,ACF,FFE,BCD,EG,1547,F,F,FFE-BCD,16,35,2012/7/5,18,35,12,321,1009,1,12,9,9,0,6,2776.77,960
2012/8/5,AFA,CFC,CED,GAD,FB,1849,Y,Y,CED-EGG-GAD,10,0,2012/8/5,17,5,13,320,3517,2,154,5,0,0,0,3048.76,3050
2012/8/15,AEC,EEF,FAC,CFA,AC,1028,Y,L,FAC-FBF-CFA,20,25,2012/8/15,23,55,13,738,1581,2,0,5,0,0,0,1239.78,1650
2012/5/27,CBF,AEC,GEA,FAC,FB,1019,Y,L,GEA-FAC,9,5,2012/5/27,11,0,12,319,1273,1,0,0,0,0,0,868.57,1500
2012/6/23,CDE,AEB,FFE,CGC,AF,1622,Y,W,FFE-CGC,6,50,2012/6/23,8,35,12,E90,1067,1,0,0,0,0,0,,1100
2012/9/7,AGD,ADB,GDF,AEF,CF,1759,Y,V,GDF-AEF,11,40,2012/9/7,14,40,12,320,1652,1,0,9,0,0,3,804.14,1830
